Time,BS_ID,BS_STATUS,BS_LOC_X,BS_LOC_Y,ANT_ID,ANT_SEC,TRX_ID,TRX_X,TRX_Y,TRX_ANG,UE_ID,UE_MID,UE_LOC_X,UE_LOC_Y,MAX_DR (bits),DEMAND_DR (bits),REAL_DR (bits),BS_Trans_PWR (W),UE_Rec_PWR (W),RSRP (dBm),RSSI (dBm),RSRQ (dB),DDR (%), SNR, AVTH, RET, DIST, DIST95
0,1,0,17.3205,-10,1,120,0,17.2022,-9.77962,36,499,0,15.1412,-8.64297,160,145,145,1.13778e-11,9.48151e-12,-80.2312,-49.4394,-10.7918,0,8.54029,0.18,1,2.56728,0
0,1,0,17.3205,-10,2,240,99,17.5307,-10.41,41.12,500,0,19.3711,-15.0847,145,68,68,2.28751e-12,1.90626e-12,-87.1982,-56.4064,-10.7918,0,1.57333,0.5,1,5.4826,1
0,1,0,17.3205,-10,2,240,98,16.8604,-10.023,38.37,501,1,10.7478,-14.9001,122,27,16,7.6763e-13,6.39692e-13,-91.9403,-61.1485,-10.7918,40.7407,-3.16878,0.17,1,8.19827,1
0,1,0,17.3205,-10,2,240,97,17.524,-10.4061,46.66,502,0,14.8874,-11.5016,160,29,29,9.71148e-12,8.0929e-12,-80.919,-50.1271,-10.7918,0,7.85256,0.74,1,2.85917,0
0,1,0,17.3205,-10,2,240,96,16.8671,-10.0269,39.63,503,2,12.0389,-16.6042,120,66,66,7.09312e-13,5.91093e-13,-92.2834,-61.4916,-10.7918,0,-3.51193,0.16,1,8.4564,1
0,1,0,17.3205,-10,2,240,95,17.5173,-10.4023,42.88,504,1,16.5288,-15.4447,145,112,112,2.26572e-12,1.8881e-12,-87.2398,-56.4479,-10.7918,0,1.53176,0.45,1,5.50196,1
0,1,0,17.3205,-10,2,240,94,16.8738,-10.0307,41.97,505,0,8.09982,-12.2925,113,57,57,5.34254e-13,4.45211e-13,-93.5143,-62.7225,-10.7918,0,-4.74283,0.29,1,9.50141,1
0,1,0,17.3205,-10,2,240,93,17.5105,-10.3984,57.26,506,1,14.2114,-17.9635,119,37,37,6.90138e-13,5.75115e-13,-92.4025,-61.6106,-10.7918,0,-3.63094,0.04,1,8.54893,1
0,1,0,17.3205,-10,2,240,92,16.8805,-10.0346,54.3,507,2,16.9818,-13.9801,158,69,69,5.09179e-12,4.24316e-12,-83.7231,-52.9313,-10.7918,0,5.0484,0.52,1,3.99446,0
0,1,0,17.3205,-10,2,240,91,17.5038,-10.3945,41.24,508,2,12.8922,-10.0863,155,81,81,3.98675e-12,3.32229e-12,-84.7856,-53.9938,-10.7918,0,3.98589,0.9,1,4.42911,0
0,1,0,17.3205,-10,2,240,90,16.8872,-10.0385,43.29,509,0,17.5004,-11.1864,160,149,149,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.43,1,1.2,0
0,1,0,17.3205,-10,2,240,89,17.4971,-10.3907,57.03,510,2,15.2543,-10.1217,160,106,106,1.4629e-11,1.21908e-11,-79.1397,-48.3479,-10.7918,0,9.63184,0.57,1,2.06974,0
0,1,0,17.3205,-10,2,240,88,16.8939,-10.0424,37.11,511,0,13.8575,-17.062,124,53,53,8.54897e-13,7.12415e-13,-91.4727,-60.6809,-10.7918,0,-2.70116,0.45,1,7.86536,1
0,1,0,17.3205,-10,2,240,87,17.4904,-10.3868,37.58,512,0,17.7592,-11.1169,160,59,59,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.42,1,1.2,0
0,1,0,17.3205,-10,2,240,86,16.9006,-10.0462,39.92,513,0,13.891,-13.7382,148,36,36,2.81734e-12,2.34778e-12,-86.2934,-55.5016,-10.7918,0,2.47809,0.47,1,5.07299,1
0,1,0,17.3205,-10,2,240,85,17.4837,-10.3829,54.71,514,1,10.4033,-16.7486,111,99,99,5.13675e-13,4.28062e-13,-93.6849,-62.8931,-10.7918,0,-4.91342,0.57,1,9.66395,1
0,1,0,17.3205,-10,2,240,84,16.9073,-10.0501,58.92,515,0,16.0131,-13.7478,158,36,36,5.16527e-12,4.30439e-12,-83.6609,-52.8691,-10.7918,0,5.11063,0.89,1,3.9693,0
0,1,0,17.3205,-10,2,240,83,17.477,-10.379,42.58,516,0,9.05667,-15.2593,111,34,34,4.98036e-13,4.1503e-13,-93.8192,-63.0274,-10.7918,0,-5.04769,0.84,1,9.79548,1
0,1,0,17.3205,-10,2,240,82,16.914,-10.054,53.56,517,0,16.2022,-10.4351,160,53,53,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.13,1,1.2,0
0,1,0,17.3205,-10,2,240,81,17.4703,-10.3752,55.19,518,1,14.3046,-12.6987,158,62,62,4.94161e-12,4.11801e-12,-83.8531,-53.0613,-10.7918,0,4.91838,0.89,1,4.0471,0
0,1,0,17.3205,-10,2,240,80,16.9207,-10.0578,45.59,519,2,17.7958,-14.4283,155,66,66,3.93275e-12,3.27729e-12,-84.8448,-54.053,-10.7918,0,3.92667,0.12,1,4.4537,0
0,1,0,17.3205,-10,2,240,79,17.4636,-10.3713,46.98,520,0,14.7261,-14.5529,147,145,140,2.5843e-12,2.15358e-12,-86.6684,-55.8766,-10.7918,3.44828,2.10313,0.67,1,5.24021,1
0,1,0,17.3205,-10,2,240,78,16.9274,-10.0617,39.82,521,1,16.0872,-10.2203,160,159,159,2.03929e-11,1.69941e-11,-77.697,-46.9052,-10.7918,0,11.0745,0.48,1,1.25279,0
0,1,0,17.3205,-10,2,240,77,17.4569,-10.3674,37.79,522,0,17.3646,-13.69,159,52,51,6.05939e-12,5.04949e-12,-82.9675,-52.1757,-10.7918,1.92308,5.80399,0.38,1,3.69024,0
0,1,0,17.3205,-10,2,240,76,16.9341,-10.0656,52.71,523,1,14.6567,-12.8881,158,6,6,5.28542e-12,4.40451e-12,-83.561,-52.7692,-10.7918,0,5.21049,0,1,3.92898,0
0,1,0,17.3205,-10,2,240,75,17.4502,-10.3636,38.91,524,1,16.583,-10.9466,160,126,126,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.88,1,1.2,0
0,1,0,17.3205,-10,2,240,74,16.9408,-10.0694,58.86,525,0,16.114,-10.4698,160,160,160,2.01112e-11,1.67593e-11,-77.7574,-46.9656,-10.7918,0,11.0141,0.52,1,1.29474,0
0,1,0,17.3205,-10,2,240,73,17.4435,-10.3597,35.11,526,0,16.8441,-11.1014,160,93,84,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,9.67742,11.1481,0.06,1,1.2,0
0,1,0,17.3205,-10,2,240,72,16.9475,-10.0733,48.41,527,2,9.83827,-13.598,121,20,20,7.4321e-13,6.19342e-13,-92.0807,-61.2889,-10.7918,0,-3.30918,0.06,1,8.30239,1
0,1,0,17.3205,-10,2,240,71,17.4368,-10.3558,36.93,528,0,9.93031,-16.1378,112,107,107,5.20765e-13,4.33971e-13,-93.6254,-62.8336,-10.7918,0,-4.85388,0.79,1,9.60665,1
0,1,0,17.3205,-10,2,240,70,16.9542,-10.0772,59.4,529,1,9.77465,-10.712,127,58,58,9.42849e-13,7.85707e-13,-91.0474,-60.2556,-10.7918,0,-2.27588,0.27,1,7.57938,1
0,1,0,17.3205,-10,2,240,69,17.4301,-10.352,51.34,530,2,19.4391,-13.7794,155,5,4,4.20659e-12,3.50549e-12,-84.5525,-53.7607,-10.7918,20,4.219,0.01,1,4.33274,0
0,1,0,17.3205,-10,2,240,68,16.9609,-10.0811,35.45,531,2,18.9256,-14.3611,153,104,103,3.53624e-12,2.94687e-12,-85.3064,-54.5146,-10.7918,0.961538,3.46512,0.12,1,4.64707,0
0,1,0,17.3205,-10,2,240,67,17.4234,-10.3481,51.97,532,2,17.8212,-11.0905,160,50,50,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.81,1,1.2,0
0,1,0,17.3205,-10,2,240,66,16.9676,-10.0849,37.99,533,0,10.2441,-15.0269,119,61,61,6.64362e-13,5.53635e-13,-92.5678,-61.776,-10.7918,0,-3.79625,0.69,1,8.68017,1
0,1,0,17.3205,-10,2,240,65,17.4167,-10.3442,32.37,534,0,14.3105,-12.0807,159,46,46,6.16845e-12,5.14038e-12,-82.8901,-52.0982,-10.7918,0,5.88146,0.22,1,3.65915,0
0,1,0,17.3205,-10,2,240,64,16.9743,-10.0888,40.97,535,2,9.59368,-13.749,119,118,118,6.82235e-13,5.68529e-13,-92.4525,-61.6607,-10.7918,0,-3.68096,0.43,1,8.5883,1
0,1,0,17.3205,-10,2,240,63,17.41,-10.3403,50.46,536,2,12.7495,-13.8455,141,119,108,1.80859e-12,1.50716e-12,-88.2184,-57.4266,-10.7918,9.2437,0.553104,0.37,1,5.97346,1
0,1,0,17.3205,-10,2,240,62,16.981,-10.0927,45.2,537,2,18.6166,-14.9347,148,58,58,2.77499e-12,2.31249e-12,-86.3592,-55.5674,-10.7918,0,2.41231,0.21,1,5.10208,1
0,1,0,17.3205,-10,2,240,61,17.4033,-10.3365,51.88,538,1,17.7984,-11.1007,160,54,52,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,3.7037,11.1481,0.99,1,1.2,0
0,1,0,17.3205,-10,2,240,60,16.9877,-10.0965,55.19,539,0,16.3067,-10.6421,160,154,154,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.55,0,1.2,0
0,1,0,17.3205,-10,2,240,59,17.3966,-10.3326,32.33,540,1,14.6554,-16.2524,134,32,32,1.26671e-12,1.05559e-12,-89.7651,-58.9732,-10.7918,0,-0.993544,0.87,1,6.79669,1
0,1,0,17.3205,-10,2,240,58,16.9944,-10.1004,40.19,541,2,14.0215,-11.9542,158,43,43,5.57927e-12,4.6494e-12,-83.326,-52.5342,-10.7918,0,5.44548,0.51,1,3.8343,0
0,1,0,17.3205,-10,2,240,57,17.3899,-10.3287,47.72,542,2,11.2582,-14.19,129,47,47,1.01651e-12,8.47096e-13,-90.7207,-59.9289,-10.7918,0,-1.94916,0.46,1,7.36937,1
0,1,0,17.3205,-10,2,240,56,17.0011,-10.1043,50.39,543,1,12.6101,-14.5166,136,117,117,1.41664e-12,1.18053e-12,-89.2792,-58.4874,-10.7918,0,-0.507705,0.22,1,6.52594,1
0,1,0,17.3205,-10,2,240,55,17.3832,-10.3249,52.2,544,2,16.9201,-13.2848,160,126,114,7.53825e-12,6.28188e-12,-82.0191,-51.2273,-10.7918,9.52381,6.75241,0.35,1,3.30909,0
0,1,0,17.3205,-10,2,240,54,17.0078,-10.1081,39.91,545,2,12.2135,-11.0477,147,114,114,2.61998e-12,2.18332e-12,-86.6088,-55.817,-10.7918,0,2.16268,0.02,1,5.21342,1
0,1,0,17.3205,-10,2,240,53,17.3765,-10.321,38.4,546,2,11.7223,-12.3176,140,132,132,1.73902e-12,1.44919e-12,-88.3888,-57.5969,-10.7918,0,0.382757,0.84,1,6.05899,1
0,1,0,17.3205,-10,2,240,52,17.0145,-10.112,49.95,547,1,17.4748,-11.19,160,108,108,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.38,1,1.2,0
0,1,0,17.3205,-10,2,240,51,17.3698,-10.3171,44.63,548,0,17.7243,-13.6936,159,78,78,5.97181e-12,4.9765e-12,-83.0308,-52.2389,-10.7918,0,5.74076,0.17,1,3.71563,0
0,1,0,17.3205,-10,2,240,50,17.0212,-10.1159,48.31,549,2,12.3477,-17.9098,114,104,104,5.55739e-13,4.63116e-13,-93.3431,-62.5513,-10.7918,0,-4.57159,0.83,1,9.34311,1
0,1,0,17.3205,-10,2,240,49,17.3631,-10.3133,35.52,550,2,17.9878,-18.2754,121,41,41,7.43228e-13,6.19357e-13,-92.0806,-61.2888,-10.7918,0,-3.30908,0.99,1,8.30231,1
0,1,0,17.3205,-10,2,240,48,17.0279,-10.1198,58.51,551,1,18.0388,-17.1402,130,45,45,1.09211e-12,9.10089e-13,-90.4092,-59.6174,-10.7918,0,-1.63765,0.57,1,7.17626,1
0,1,0,17.3205,-10,2,240,47,17.3564,-10.3094,35.85,552,1,8.2716,-13.6709,111,97,97,5.01565e-13,4.17971e-13,-93.7885,-62.9967,-10.7918,0,-5.01703,0.9,1,9.76515,1
0,1,0,17.3205,-10,2,240,46,17.0346,-10.1236,57.45,553,0,13.3254,-10.415,158,111,100,5.02813e-12,4.19011e-12,-83.7777,-52.9859,-10.7918,9.90991,4.99377,0.29,1,4.01656,0
0,1,0,17.3205,-10,2,240,45,17.3497,-10.3055,54.85,554,0,15.6012,-11.9247,160,13,13,1.12964e-11,9.41366e-12,-80.2624,-49.4706,-10.7918,0,8.5091,0.42,1,2.58079,0
0,1,0,17.3205,-10,2,240,44,17.0413,-10.1275,47.38,555,1,16.5683,-10.935,160,122,122,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.41,1,1.2,0
0,1,0,17.3205,-10,2,240,43,17.343,-10.3016,59.84,556,2,14.9716,-11.7729,160,106,106,9.27085e-12,7.72571e-12,-81.1206,-50.3288,-10.7918,0,7.6509,0.26,1,2.94284,0
0,1,0,17.3205,-10,2,240,42,17.048,-10.1314,38.54,557,2,15.8848,-11.0769,160,75,66,1.65765e-11,1.38138e-11,-78.5969,-47.8051,-10.7918,12,10.1746,0.34,1,1.79475,0
0,1,0,17.3205,-10,2,240,41,17.3363,-10.2978,54.03,558,1,20.3991,-17.3149,124,87,87,8.35038e-13,6.95865e-13,-91.5748,-60.7829,-10.7918,0,-2.80324,0.96,1,7.9363,1
0,1,0,17.3205,-10,2,240,40,17.0547,-10.1352,56.04,559,0,20.8315,-16.3915,129,24,24,1.04569e-12,8.71411e-13,-90.5978,-59.806,-10.7918,0,-1.82626,0.13,1,7.29238,1
0,1,0,17.3205,-10,2,240,39,17.3296,-10.2939,58.56,560,0,20.2983,-16.1208,133,115,115,1.26157e-12,1.05131e-12,-89.7827,-58.9909,-10.7918,0,-1.01119,0.4,1,6.80676,1
0,1,0,17.3205,-10,2,240,38,17.0614,-10.1391,43.84,561,2,11.4833,-16.8666,116,96,96,6.0581e-13,5.04842e-13,-92.9684,-62.1766,-10.7918,0,-4.19693,0.21,1,9.01241,1
0,1,0,17.3205,-10,2,240,37,17.3229,-10.29,32.24,562,2,14.3573,-15.9238,135,123,123,1.35981e-12,1.13317e-12,-89.457,-58.6652,-10.7918,0,-0.685521,0.76,1,6.6236,1
0,1,0,17.3205,-10,2,240,36,17.0681,-10.143,43.51,563,0,15.3691,-16.6484,132,67,67,1.20162e-12,1.00135e-12,-89.9941,-59.2023,-10.7918,0,-1.22262,0.9,1,6.92883,1
0,1,0,17.3205,-10,2,240,35,17.3162,-10.2862,49.31,564,1,15.3245,-14.3134,152,10,10,3.33912e-12,2.7826e-12,-85.5555,-54.7637,-10.7918,0,3.21601,0.48,1,4.75283,0
0,1,0,17.3205,-10,2,240,34,17.0749,-10.1468,40.29,565,2,15.1085,-12.8608,159,41,41,6.32237e-12,5.26865e-12,-82.783,-51.9912,-10.7918,0,5.9885,0.93,1,3.61619,0
0,1,0,17.3205,-10,2,240,33,17.3095,-10.2823,51.74,566,2,15.3085,-14.969,146,1,1,2.43088e-12,2.02573e-12,-86.9342,-56.1424,-10.7918,0,1.83733,0.33,1,5.36087,1
0,1,0,17.3205,-10,2,240,32,17.0816,-10.1507,33.75,567,0,17.6032,-13.2851,160,92,92,7.58961e-12,6.32467e-12,-81.9896,-51.1978,-10.7918,0,6.78189,0.09,1,3.29719,0
0,1,0,17.3205,-10,2,240,31,17.3028,-10.2784,50.61,568,1,14.2974,-13.9233,150,114,114,3.00061e-12,2.50051e-12,-86.0197,-55.2279,-10.7918,0,2.75179,0.28,1,4.95295,0
0,1,0,17.3205,-10,2,240,30,17.0883,-10.1546,31.54,569,0,16.9189,-13.8928,158,151,151,5.3324e-12,4.44366e-12,-83.5226,-52.7308,-10.7918,0,5.24893,0.03,1,3.91348,0
0,1,0,17.3205,-10,2,240,29,17.2961,-10.2746,50.72,570,2,16.9658,-15.7627,142,95,95,1.98618e-12,1.65515e-12,-87.8116,-57.0198,-10.7918,0,0.95988,0.67,1,5.77356,1
0,1,0,17.3205,-10,2,240,28,17.095,-10.1585,47.73,571,2,13.3835,-10.6976,158,89,89,5.08052e-12,4.23377e-12,-83.7327,-52.9409,-10.7918,0,5.03878,0.73,1,3.99835,0
0,1,0,17.3205,-10,2,240,27,17.2894,-10.2707,52.34,572,0,12.7291,-15.1298,133,37,34,1.22292e-12,1.0191e-12,-89.9178,-59.126,-10.7918,8.10811,-1.14633,0.19,1,6.88448,1
0,1,0,17.3205,-10,2,240,26,17.1017,-10.1623,46.78,573,2,17.9803,-12.7085,160,106,106,1.01011e-11,8.41761e-12,-80.7481,-49.9563,-10.7918,0,8.0234,0.03,1,2.78769,0
0,1,0,17.3205,-10,2,240,25,17.2826,-10.2668,42.38,574,2,17.4033,-14.8057,151,57,53,3.24419e-12,2.70349e-12,-85.6807,-54.8889,-10.7918,7.01754,3.09077,0.63,1,4.80642,0
0,1,0,17.3205,-10,2,240,24,17.1084,-10.1662,40.98,575,2,13.3541,-17.036,123,108,107,7.97737e-13,6.64781e-13,-91.7732,-60.9814,-10.7918,0.925926,-3.0017,0.5,1,8.07695,1
0,1,0,17.3205,-10,2,240,23,17.2759,-10.2629,33.21,576,2,21.5947,-18.3888,113,89,89,5.45806e-13,4.54838e-13,-93.4214,-62.6296,-10.7918,0,-4.64992,0.27,1,9.41494,1
0,1,0,17.3205,-10,2,240,22,17.1151,-10.1701,39.75,577,2,16.133,-10.1725,160,80,76,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,5,11.1481,0.14,1,1.2,0
0,1,0,17.3205,-10,2,240,21,17.2692,-10.2591,30.76,578,2,17.3765,-17.3682,129,21,21,1.01686e-12,8.47383e-13,-90.7192,-59.9274,-10.7918,0,-1.94769,0.2,1,7.36844,1
0,1,0,17.3205,-10,2,240,20,17.1218,-10.1739,30.03,579,1,14.4517,-16.4968,131,70,70,1.12337e-12,9.36139e-13,-90.2866,-59.4948,-10.7918,0,-1.51509,0.94,1,7.10206,1
0,1,0,17.3205,-10,2,240,19,17.2625,-10.2552,53.78,580,0,17.4495,-14.919,151,32,30,3.05229e-12,2.54358e-12,-85.9455,-55.1537,-10.7918,6.25,2.82596,0.85,1,4.92069,0
0,1,0,17.3205,-10,2,240,18,17.1285,-10.1778,38.45,581,1,20.5808,-15.8593,134,39,37,1.3147e-12,1.09558e-12,-89.6036,-58.8117,-10.7918,5.12821,-0.832044,0.58,1,6.7053,1
0,1,0,17.3205,-10,2,240,17,17.2558,-10.2513,56.17,582,1,14.6284,-15.2586,141,3,3,1.86468e-12,1.5539e-12,-88.0858,-57.2939,-10.7918,0,0.68575,0.33,1,5.90761,1
0,1,0,17.3205,-10,2,240,16,17.1352,-10.1817,40.99,583,1,16.9986,-11.156,160,2,2,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.86,1,1.2,0
0,1,0,17.3205,-10,2,240,15,17.2491,-10.2475,48.97,584,2,11.4255,-10.4067,141,78,78,1.86345e-12,1.55288e-12,-88.0886,-57.2968,-10.7918,0,0.682888,0.07,1,5.90903,1
0,1,0,17.3205,-10,2,240,14,17.1419,-10.1855,37.63,585,2,16.4868,-14.246,155,126,126,4.21998e-12,3.51665e-12,-84.5387,-53.7469,-10.7918,0,4.23281,0.55,1,4.32706,0
0,1,0,17.3205,-10,2,240,13,17.2424,-10.2436,40.51,586,1,13.7132,-14.7093,141,14,14,1.84357e-12,1.53631e-12,-88.1352,-57.3434,-10.7918,0,0.636307,0.58,1,5.93208,1
0,1,0,17.3205,-10,2,240,12,17.1486,-10.1894,38.11,587,1,8.66693,-10.6473,119,106,106,6.64822e-13,5.54019e-13,-92.5648,-61.7729,-10.7918,0,-3.79324,0.93,1,8.67775,1
0,1,0,17.3205,-10,2,240,11,17.2357,-10.2397,36.88,588,1,17.7988,-13.0144,160,69,69,8.72081e-12,7.26734e-12,-81.3862,-50.5944,-10.7918,0,7.38527,0.88,1,3.05207,0
0,1,0,17.3205,-10,2,240,10,17.1553,-10.1933,56.06,589,2,17.9058,-11.0476,160,125,125,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.92,1,1.2,0
0,1,0,17.3205,-10,2,240,9,17.229,-10.2359,56.63,590,0,16.4817,-18.5349,119,67,67,6.84689e-13,5.70575e-13,-92.4369,-61.6451,-10.7918,0,-3.66536,0.28,1,8.57599,1
0,1,0,17.3205,-10,2,240,8,17.162,-10.1972,45.2,591,1,14.0249,-18.1186,118,56,56,6.49093e-13,5.40911e-13,-92.6687,-61.8769,-10.7918,0,-3.89723,0.72,1,8.76196,1
0,1,0,17.3205,-10,2,240,7,17.2223,-10.232,59.33,592,0,8.97048,-11.2237,120,60,60,7.12969e-13,5.94141e-13,-92.2611,-61.4693,-10.7918,0,-3.48959,0.1,1,8.43922,1
0,1,0,17.3205,-10,2,240,6,17.1687,-10.201,41.03,593,0,13.5885,-11.3693,158,104,104,5.14777e-12,4.28981e-12,-83.6756,-52.8838,-10.7918,0,5.09589,0.36,1,3.97526,0
0,1,0,17.3205,-10,2,240,5,17.2156,-10.2281,36.07,594,2,10.6334,-15.3517,119,42,42,6.86904e-13,5.7242e-13,-92.4229,-61.631,-10.7918,0,-3.65134,0.68,1,8.56495,1
0,1,0,17.3205,-10,2,240,4,17.1754,-10.2049,53.83,595,0,11.5134,-11.9467,139,61,61,1.68796e-12,1.40663e-12,-88.5182,-57.7264,-10.7918,0,0.253321,0.46,1,6.12474,1
0,1,0,17.3205,-10,2,240,3,17.2089,-10.2242,30.15,596,2,16.1881,-10.3971,160,104,93,2.07417e-11,1.72848e-11,-77.6234,-46.8315,-10.7918,10.5769,11.1481,0.05,1,1.2,0
0,1,0,17.3205,-10,2,240,2,17.1821,-10.2088,37.35,597,0,16.9414,-16.1538,139,51,51,1.65731e-12,1.38109e-12,-88.5978,-57.806,-10.7918,0,0.173738,0.33,1,6.16551,1
0,1,0,17.3205,-10,2,240,1,17.2022,-10.2204,30.17,598,0,17.4502,-15.0479,148,135,135,2.85198e-12,2.37665e-12,-86.2403,-55.4485,-10.7918,0,2.53117,0,1,5.04958,1
0,1,0,17.3205,-10,2,240,0,17.1888,-10.2126,49.59,599,2,16.3171,-12.1068,160,35,35,1.28484e-11,1.0707e-11,-79.7033,-48.9115,-10.7918,0,9.0682,0.89,1,2.33352,0
3,-65.0385,-10.7918,0,-7.0588,0.34,1,12.2854,1
999,1,3,-8.74228e-07,-20,2,240,19,-0.0579705,-20.2552,52.68,580,2,18.3228,-29.3402,135,120,120,1.60422e-13,1.33685e-13,-98.7392,-67.9474,-10.7918,0,-9.96767,0.27,1,20.5661,1
999,1,3,-8.74228e-07,-20,2,240,18,-0.192031,-20.1778,49.64,581,2,-4.55748,3.75838,160,158,149,1.42051e-13,1.18376e-13,-99.2674,-68.4756,-10.7918,5.6962,-10.4959,0.75,1,24.1916,1
999,1,3,-8.74228e-07,-20,2,240,17,-0.0646735,-20.2513,32.8,582,1,-3.60279,-24.5627,143,115,114,1.94884e-12,1.62403e-12,-87.8941,-57.1022,-10.7918,0.869565,0.877453,0,1,5.81359,1
999,1,3,-8.74228e-07,-20,2,240,16,-0.185328,-20.1817,43.96,583,0,-4.82333,-21.9319,146,68,68,2.64373e-12,2.20311e-12,-86.5696,-55.7778,-10.7918,0,2.20187,0.93,1,5.19584,1
999,1,3,-8.74228e-07,-20,2,240,15,-0.0713765,-20.2475,57.97,584,2,21.8185,-23.5906,159,88,88,1.51312e-13,1.26093e-13,-98.9931,-68.2013,-10.7918,0,-10.2216,0.05,1,22.1119,1
999,1,3,-8.74228e-07,-20,2,240,14,-0.178625,-20.1855,45.16,585,2,1.83174,-19.3386,160,152,152,1.54869e-11,1.29058e-11,-78.8922,-48.1003,-10.7918,0,9.87935,0.82,1,1.94749,0
999,1,3,-8.74228e-07,-20,2,240,13,-0.0780796,-20.2436,40.75,586,0,-6.2878,-20.3455,137,9,9,1.56325e-12,1.30271e-12,-88.8515,-58.0597,-10.7918,0,-0.0800188,0.24,1,6.29729,1
999,1,3,-8.74228e-07,-20,2,240,12,-0.171922,-20.1894,42.68,587,1,0.0246755,-12.6942,114,36,32,1.0405e-12,8.67086e-13,-90.6194,-59.8276,-10.7918,11.1111,-1.84787,0.05,1,7.30584,1
999,1,3,-8.74228e-07,-20,2,240,11,-0.0847826,-20.2397,45.37,588,2,11.2488,-24.0373,160,70,70,3.29712e-13,2.7476e-13,-95.6105,-64.8186,-10.7918,0,-6.83895,0.35,1,11.9513,1
999,1,3,-8.74228e-07,-20,2,240,10,-0.165219,-20.1933,42.52,589,2,16.1619,-27.7524,111,90,90,1.83055e-13,1.52546e-13,-98.166,-67.3742,-10.7918,0,-9.39447,0.95,1,17.925,1
999,1,3,-8.74228e-07,-20,2,240,9,-0.0914857,-20.2359,31.02,590,1,-6.13991,-26.8808,129,69,63,5.73234e-13,4.77695e-13,-93.2085,-62.4167,-10.7918,8.69565,-4.43698,0.82,1,9.22191,1
999,1,3,-8.74228e-07,-20,2,240,8,-0.158516,-20.1972,49.03,591,1,-2.39066,-19.4313,118,115,115,1.20552e-11,1.0046e-11,-79.9801,-49.1883,-10.7918,0,8.79144,0.32,1,2.45737,0
999,1,3,-8.74228e-07,-20,2,240,7,-0.0981887,-20.232,42.03,592,0,-0.606425,-21.7563,160,131,122,1.61231e-11,1.34359e-11,-78.7173,-47.9255,-10.7918,6.87023,10.0542,0.58,1,1.85807,0
999,1,3,-8.74228e-07,-20,2,240,6,-0.151813,-20.201,44.92,593,1,2.36196,-20.9124,160,120,120,1.15919e-11,9.65995e-12,-80.1503,-49.3584,-10.7918,0,8.62126,0.6,1,2.53208,0
999,1,3,-8.74228e-07,-20,2,240,5,-0.104892,-20.2281,35.01,594,0,-7.82994,-23.3289,118,2,2,6.98473e-13,5.82061e-13,-92.3503,-61.5585,-10.7918,0,-3.5788,0.38,1,8.50819,1
999,1,3,-8.74228e-07,-20,2,240,4,-0.14511,-20.2049,57.13,595,2,26.2402,-26.3836,159,143,143,1.3312e-13,1.10934e-13,-99.5494,-68.7576,-10.7918,0,-10.7779,0.82,1,27.0055,1
999,1,3,-8.74228e-07,-20,2,240,3,-0.111595,-20.2242,53.71,596,2,-0.972053,-19.2964,114,12,12,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.72,1,1.2,0
999,1,3,-8.74228e-07,-20,2,240,2,-0.138407,-20.2088,34.74,597,0,-1.10809,-20.4606,160,127,127,2.07417e-11,1.72848e-11,-77.6234,-46.8316,-10.7918,0,11.1481,0.88,0,1.2,0
999,1,3,-8.74228e-07,-20,2,240,1,-0.118298,-20.2204,51.39,598,1,2.87261,-20.5274,138,58,58,9.38616e-12,7.8218e-12,-81.0669,-50.2751,-10.7918,0,7.70458,0.31,1,2.92063,0
999,1,3,-8.74228e-07,-20,2,240,0,-0.131704,-20.2126,42.62,599,0,-0.295173,-24.9708,148,13,6,2.95879e-12,2.46566e-12,-86.0807,-55.2889,-10.7918,53.8462,2.69084,0.82,1,4.97954,0
999,2,3,17.3205,-30,0,0,99,17.5705,-29.613,51.69,600,2,-0.985884,-20.8186,160,125,125,1.61003e-13,1.34169e-13,-87.9317,-57.1399,-10.7918,0,-9.95197,0.73,1,20.4798,1
999,2,3,17.3205,-30,0,0,98,17.5705,-30.387,39.27,601,0,26.5567,-29.1137,112,86,86,5.64926e-13,4.70772e-13,-82.4801,-51.6883,-10.7918,0,-4.50038,0,1,9.27865,1
